date,QQQ,AAOI,ACHR,ADBE,ALM,AMAT,AMZN,APLD,APP,ASML,ASTS,AVAV,AVGO,BE,CEG,COIN,CRCL,CRDO,CRML,CRWV,CVNA,FIGR,FSLR,FSLY,GEV,GLD,GOOGL,HOOD,IONQ,IREN,JOBY,KTOS,LITE,LLY,LRCX,META,MOD,MP,MRVL,MU,NBIS,NEE,NFLX,NKE,NOK,NVDA,NVT,NXT,OKLO,ORCL,PL,PLTR,QBTS,QCOM,RDW,RKLB,SLV,TSLA,TSM,USAR,USO,VIAV,VRT,VST
2026-06-12,720.54815674,169.05000305,5.07999992,204.02000427,17.68000031,566.64410400,238.55000305,42.70000076,496.76998901,1861.14306641,82.41000366,170.58000183,381.46627808,260.22000122,253.37049866,159.77999878,77.83999634,250.80999756,9.89999962,100.55000305,64.09999847,27.93000031,267.30999756,18.54999924,940.17956543,386.54000854,359.44894409,93.19000244,57.84999847,59.77000046,9.14999962,57.75000000,921.55999756,1131.37878418,366.55178833,566.45495605,274.50000000,57.54999924,279.63101196,981.45904541,232.36000061,85.34819031,80.33999634,44.45838547,14.80000019,205.19000244,165.62066650,121.87999725,57.49000168,183.49163818,31.14999962,127.98999786,23.37000084,210.57394409,15.11999989,102.38999939,61.29000092,406.42999268,423.92999268,21.98999977,125.43000031,53.45999908,302.80700684,147.81300354
2026-06-15,743.18328857,191.55000305,5.55000019,206.36000061,17.95999908,585.15429688,246.02000427,46.47000122,520.85998535,1890.21545410,87.56999969,171.94999695,393.31750488,274.50000000,261.94732666,169.61999512,83.37000275,259.41000366,10.47999954,106.70999908,68.90000153,28.98999977,273.51000977,18.54999924,978.57000732,396.54998779,369.11276245,98.12000275,61.18000031,60.84999847,9.67000008,57.02000046,957.23999023,1127.73400879,388.64624023,593.47998047,285.72000122,58.25999832,308.80383301,1087.82263184,260.07000732,85.47722626,81.66999817,44.72555161,14.81999969,212.44999695,168.77648926,125.83000183,60.74000168,191.97213745,30.57999992,134.71000671,26.26000023,219.61474609,14.82999992,109.25000000,63.47000122,411.14999390,441.39999390,23.02000046,121.20999908,54.04999924,311.92999268,153.30531311
2026-06-16,729.05877686,170.80999756,5.44000006,207.32000732,18.56999969,567.62298584,246.00000000,46.27000046,515.20001221,1801.56005859,82.25000000,166.71000671,376.11471558,280.88000488,267.58865356,169.27000427,79.72000122,239.17999268,9.56000042,117.02999878,70.04000092,29.64999962,264.35998535,17.37999916,982.34997559,397.63000488,373.01025391,96.70999908,56.06000137,59.18000031,9.34000015,56.34000015,875.35998535,1120.89379883,369.08001709,600.21002197,284.97000122,57.04999924,278.60128784,1020.60302734,265.10000610,85.58640289,78.72000122,44.56723022,13.97999954,207.41000366,167.11868286,125.62000275,57.45000076,187.67707825,28.20999908,133.25000000,23.94000053,212.91123962,13.50000000,104.62999725,63.38999939,404.66000366,425.82998657,21.73999977,115.47000122,50.09999847,299.60000610,158.38819885
2026-06-17,721.71685791,167.33999634,5.36000013,196.27999878,18.28000069,592.28662109,237.50000000,45.56999969,479.48999023,1865.41735840,85.43000031,167.11000061,392.27914429,284.98999023,266.75994873,164.91999817,80.58999634,249.33000183,10.06999969,115.20999908,62.86000061,27.39999962,254.80000305,17.40999985,1048.85998535,388.60000610,363.55633545,105.19999695,54.68999863,58.11000061,9.39000034,56.15999985,869.97998047,1110.40881348,374.17999268,567.58001709,283.88000488,60.84000015,289.46859741,1043.02954102,280.91000366,85.09013367,76.95999908,43.72615051,13.82999992,204.64999390,170.71392822,123.30999756,58.81999969,182.89372253,28.21999931,130.63000488,22.92000008,211.81718445,14.35999966,107.98000336,60.61000061,396.38000488,432.14999390,23.54999924,114.23000336,48.72999954,317.57998657,158.60787964
2026-06-18,739.80700684,161.85000610,5.57000017,195.16000366,18.80999947,616.45080566,244.38999939,46.59000015,469.70999146,1927.18762207,80.66000366,169.61000061,410.70001221,328.91000366,273.63934326,163.25999451,80.23000336,271.82998657,10.14999962,117.94999695,66.55999756,28.54999924,257.70001221,17.89999962,1109.72998047,387.11999512,367.79357910,108.15000153,56.54999924,59.95999908,10.00000000,54.20999908,850.00000000,1096.99792480,389.04000854,577.21997070,297.36999512,60.88000107,310.50338745,1133.81555176,286.69000244,86.10251617,77.37999725,44.72555161,13.48999977,210.69000244,176.78588867,125.90000153,61.16999817,183.65107727,28.22999954,128.47000122,24.69000053,224.88604736,14.35000038,107.23999786,59.50999832,400.48999023,462.11999512,24.63999939,114.87000275,47.16999817,333.04998779,163.52101135
2026-06-22,737.95001221,171.22999573,5.42999983,194.89999390,18.65999985,639.49615479,232.78999329,45.20000076,469.39001465,1926.75817871,73.19000244,151.33000183,392.13000488,345.85000610,275.10708618,164.83999634,79.94999695,302.51998901,10.44999981,111.29000092,66.66999817,29.09000015,263.10998535,17.17000008,1127.58996582,384.58999634,349.45538330,105.70999908,58.31999969,56.86999893,9.85999966,51.09000015,893.92999268,1100.50292969,409.54000854,563.84997559,295.57998657,60.29000092,307.78405762,1211.19372559,283.60998535,85.43752289,72.87999725,42.73664856,14.43000031,208.64999390,184.09619141,129.07000732,58.40000153,174.46305847,28.77000046,119.50000000,24.46999931,220.69883728,13.02000046,100.29000092,58.90999985,405.04998779,467.67001343,24.12000084,112.69000244,52.93999863,357.95999146,167.25999451
2026-06-23,713.65002441,147.44000244,5.25000000,197.42999268,18.19000053,585.25421143,234.11000061,45.27000046,467.01998901,1776.16284180,72.87000275,149.08000183,380.14999390,321.98001099,269.84518433,158.17999268,75.68000031,272.00500488,9.71000004,105.72000122,64.83000183,27.97999954,249.24000549,16.65999985,1034.97998047,377.32000732,345.90765381,103.25000000,57.84999847,54.72000122,9.55000019,50.79999924,827.91998291,1105.49584961,371.32998657,562.20001221,277.45999146,58.90000153,278.97119141,1051.60827637,275.25000000,85.78490448,72.81999969,41.93515015,13.69999981,200.03999329,168.14730835,120.63999939,57.18999863,164.58740234,28.53000069,116.69999695,25.03000069,203.02503967,12.22000027,95.12000275,55.72999954,381.60998535,436.39001465,22.88999939,111.26000214,49.97000122,318.32000732,162.38999939
2026-06-24,710.61999512,146.97000122,5.05000019,196.57000732,16.45999908,588.34082031,234.27000427,41.97999954,464.95999146,1760.49316406,68.01000214,142.17999268,382.07000732,326.19000244,267.55868530,150.11000061,70.98000336,268.98999023,9.35000038,100.87999725,67.91000366,27.39999962,248.36000061,16.37999916,1057.65002441,365.92001343,345.06820679,97.19000244,53.59999847,50.29999924,9.27999973,47.95000076,842.53002930,1115.66125488,374.79998779,557.66998291,276.70001221,56.50999832,276.63177490,1048.34875488,259.66000366,86.96602631,71.83999634,41.38102722,13.81000042,199.00000000,167.32839966,116.66999817,54.06000137,156.98385620,26.29999924,113.50000000,22.97999954,196.34141541,11.38000011,85.41000366,51.77999878,375.52999878,440.82998657,21.42000008,106.29000092,49.40999985,316.42999268,162.86999512
2026-06-25,716.38000488,138.53999329,4.78999996,193.41000366,16.45000076,667.28643799,227.00999451,40.95000076,445.92999268,1838.80187988,65.62000275,136.67999268,378.91000366,309.17999268,268.27758789,142.52000427,68.80999756,268.02999878,9.26000023,98.76000214,66.19999695,26.90999985,248.63999939,16.21500015,1085.46997070,369.45999146,343.48919678,93.47000122,50.56000137,47.74000168,8.86999989,46.31999969,861.96997070,1126.07629395,401.82000732,542.86999512,283.67001343,55.61999893,281.19064331,1213.37341309,256.63000488,87.04542542,70.90000153,40.47068787,13.97999954,195.74000549,171.68264771,113.18000031,51.00999832,151.93144226,26.51000023,107.26999664,21.90999985,203.79086304,10.80000019,80.69000244,52.36000061,375.11999512,434.98999023,20.65999985,109.30999756,50.43999863,325.57000732,167.77000427
2026-06-26,706.52001953,135.69000244,4.86999989,202.72999573,16.28000069,626.17047119,232.69000244,39.15999985,477.07998657,1792.30200195,71.44999695,137.94999695,365.01998901,252.02000427,263.61474609,149.05999756,73.56999969,238.00000000,9.98999977,96.58000183,62.34999847,26.86000061,239.07000732,17.11000061,1045.17004395,373.63000488,337.17327881,98.69000244,49.31000137,47.20999908,8.82999992,47.20999908,816.97998047,1206.39123535,379.08999634,550.25000000,255.99000549,53.90000153,266.70419312,1132.15588379,240.30000305,87.89900970,73.80999756,40.32226181,13.01000023,192.52999878,162.70452881,106.94999695,50.00000000,148.01506042,27.06999969,112.93000031,22.76000023,188.36482239,10.93000031,84.54000092,53.27999878,379.70999146,432.35000610,20.46999931,105.48000336,47.63000107,303.95001221,163.49000549
2026-06-29,724.08001709,150.10000610,4.67999983,206.42999268,16.13999939,693.89801025,240.13999939,37.77000046,498.76000977,1880.67773438,86.76999664,139.00000000,372.45001221,275.01000977,258.92199707,151.64999390,75.95999908,245.67999268,10.27000046,95.51000214,63.72000122,27.06999969,232.80000305,18.00000000,1102.51000977,368.57998657,353.42282104,101.83000183,53.88000107,45.90999985,8.63000011,46.95000076,851.40002441,1228.17016602,410.91000366,562.59997559,256.33999634,54.74000168,277.68148804,1145.10388184,261.14999390,87.99826813,73.77999878,41.04459763,13.02999973,194.97000122,163.13397217,110.66000366,52.75999832,147.24772644,31.28000069,115.69999695,23.82999992,187.69845581,11.68999958,98.01000214,52.68000031,411.83999634,455.10000610,21.04000092,107.08000183,47.40999985,306.97000122,162.38000488
2026-06-30,736.40002441,148.16000366,4.73000002,205.02000427,16.55999947,722.22772217,238.33999634,37.29999924,515.22998047,1986.87036133,88.86000061,165.07000732,377.75000000,302.70001221,247.98878479,146.19000244,62.63000107,271.95001221,10.25000000,99.54000092,65.81999969,30.70999908,235.96000671,18.36000061,1174.85998535,368.38000488,357.14044189,100.27999878,53.25999832,45.72999954,8.92000008,49.86000061,858.05999756,1197.71374512,433.32998657,563.28997803,267.01998901,56.00999832,297.81652832,1154.11254883,276.17001343,87.11490631,71.40000153,40.61911011,13.27999973,200.08999634,169.38568115,119.13999939,52.33000183,146.04193115,33.13000107,116.66999817,23.98999977,183.78971863,12.22999954,101.65000153,53.47000122,420.60000610,477.57000732,21.57999992,106.44000244,47.75000000,334.82000732,158.63000488
2026-07-01,725.16998291,139.00000000,4.92000008,210.97999573,15.94999981,650.21466064,241.69999695,35.52000046,564.60998535,1840.65954590,86.09999847,172.44000244,369.33999634,289.50000000,236.13700867,159.24000549,61.95000076,259.08999634,9.85000038,85.68499756,67.87000275,32.66999817,232.08000183,18.55999947,1134.34997559,370.60000610,360.97796631,108.65000153,51.40000153,43.31999969,8.84000015,53.04000092,801.15997314,1190.03466797,391.26000977,612.90997314,244.49000549,54.27999878,271.98287964,1032.12133789,229.17999268,85.72535706,74.19000244,42.60801315,12.90999985,197.58000183,159.77841187,116.15000153,52.45000076,142.00596619,31.61000061,125.73000336,23.50000000,180.93525696,11.97000027,100.06999969,53.58000183,425.29998779,444.23001099,19.97999954,103.26999664,47.06999969,311.42001343,153.16000366
2026-07-02,712.59997559,120.94999695,4.98000002,219.72000122,15.71000004,602.39581299,242.66999817,33.06000137,527.05999756,1767.03466797,85.12999725,190.88999939,360.45001221,270.89001465,238.88278198,165.47999573,64.62000275,241.91000366,9.56000042,81.74500275,68.59999847,33.90999985,224.57000732,18.12999916,1113.10998535,378.13000488,359.67880249,112.73000336,49.11999893,38.81999969,8.48999977,55.34999847,728.32000732,1212.17297363,351.41000366,582.90002441,230.97000122,53.31000137,245.22949219,975.40997314,215.61999512,87.68064880,77.65000153,43.62720108,12.06999969,194.83000183,151.94876099,112.83999634,52.36000061,139.78370667,31.37999916,129.30000305,22.53000069,175.29594421,11.31000042,100.45999908,55.02000046,393.45001221,434.16000366,19.14999962,103.98000336,41.65999985,300.52999878,151.05000305
2026-07-06,722.82000732,123.36000061,5.36999989,218.07000732,16.20999908,592.15679932,244.16000366,33.50000000,543.78997803,1822.71264648,80.63999939,176.83999634,373.89999390,295.04998779,245.49261475,168.86999512,68.65000153,265.54998779,9.26000023,86.45999908,70.37999725,34.40999985,233.05999756,18.25000000,1152.04003906,382.13000488,366.22457886,117.55000305,48.86999893,43.90999985,8.92000008,53.54000092,731.25000000,1198.34289551,350.20001221,600.28997803,235.19000244,53.00999832,249.20852661,984.75000000,213.02000427,86.78736877,76.01999664,42.88507462,12.51000023,195.55000305,156.68249512,115.02999878,51.84000015,143.26159668,30.86000061,132.53999329,22.55999947,185.47056580,11.35999966,93.08999634,56.11000061,419.76998901,451.79000854,19.35000038,104.34999847,42.41999817,318.47000122,157.22000122
2026-07-07,709.42999268,114.41000366,4.92999983,221.53999329,15.19999981,553.90771484,245.97999573,30.70999908,527.97998047,1745.02319336,74.20999908,162.52999878,370.77999878,269.57000732,239.34208679,163.50999451,65.15000153,246.39999390,8.75000000,83.52999878,67.48999786,31.04500008,227.72000122,18.59000015,1077.07995605,377.48999023,366.79421997,112.90000153,45.36000061,39.81499863,8.11999989,50.34000015,698.90997314,1233.79211426,326.13000488,615.58001709,230.41000366,50.49000168,230.64309692,938.38000488,195.19000244,87.80968475,76.18000031,42.75643921,11.85000038,196.92999268,152.97740173,108.84999847,47.90000153,141.10908508,28.65999985,134.36999512,21.05999947,181.97956848,10.21000004,83.41000366,54.45999908,402.89999390,432.57000732,17.78000069,108.91999817,40.22000122,305.57998657,155.72999573
2026-07-08,711.44000244,114.44000244,4.84000015,220.94000244,14.94999981,569.89062500,243.61999512,31.44000053,522.17999268,1766.36560059,74.94999695,157.77999878,388.69000244,254.28999329,244.14469910,159.36000061,64.06999969,258.69000244,8.44999981,90.00000000,66.36000061,30.64999962,224.30000305,19.73999977,1070.98999023,374.45001221,361.68753052,113.52999878,45.08000183,43.00500107,7.92999983,50.38000107,707.09997559,1214.09020996,333.14999390,603.11999512,235.61999512,53.00000000,231.65286255,948.79998779,216.47999573,86.78736877,75.58999634,42.43979645,11.94999981,204.11999512,154.55531311,109.73999786,47.27999878,140.00294495,27.75000000,132.22000122,20.63999939,185.55014038,10.57999992,83.34999847,52.83000183,394.05999756,436.98001099,18.45000076,112.20999908,40.70000076,317.80999756,154.82000732
2026-07-09,723.28002930,122.20999908,4.84999990,222.64999390,14.69999981,588.03118896,247.03999329,32.29000092,520.42999268,1801.91955566,73.87999725,148.39999390,401.10998535,257.01998901,250.35514832,158.44000244,63.00999832,265.64999390,8.47000027,89.69999695,67.12000275,32.79000092,228.50000000,20.32999992,1075.26000977,378.17999268,358.65948486,115.11000061,44.77000046,41.72000122,7.98999977,48.84999847,785.77001953,1215.20861816,353.17001343,631.47998047,243.50000000,51.70999908,243.21000671,991.64001465,216.19999695,86.44990540,75.47000122,42.33095169,12.89999962,202.77999878,157.84097290,112.70999908,49.27000046,143.72000122,27.20000076,129.03999329,21.15999985,190.07551575,10.47000027,82.55000305,54.13999939,406.54998779,436.95999146,18.87000084,109.01000214,42.88000107,323.92001343,157.97999573
2026-07-10,725.51000977,119.91999817,4.73000002,223.63999939,16.61000061,601.85644531,245.33999634,31.14999962,506.98001099,1794.99841309,73.31999969,144.58000183,399.97000122,244.61000061,250.99417114,159.07000732,66.13999939,257.79000854,7.94999981,88.87999725,65.83000183,31.79999924,227.83000183,19.59000015,1091.56994629,377.01000977,356.95056152,111.97000122,42.86000061,41.13999939,7.71999979,48.18999863,802.01000977,1186.87915039,350.32998657,669.21002197,245.91000366,52.20999908,235.80999756,979.29998779,219.64999390,87.30348969,73.37000275,43.90426254,12.43999958,210.96000671,160.50743103,111.50000000,48.84999847,140.63999939,26.04999924,126.79000092,20.09000015,188.13606262,10.18000031,81.04000092,53.95000076,407.76000977,434.10998535,18.47999954,108.69999695,43.08000183,318.85998535,158.86000061
2026-07-13,711.73999023,111.87999725,4.55000019,230.61000061,15.01500034,574.77539062,247.30999756,28.84000015,442.85000610,1723.81066895,67.58000183,141.80000305,384.04998779,233.49000549,257.17468262,157.36999512,63.00000000,236.88000488,7.44999981,83.30999756,64.98999786,29.73999977,221.02999878,20.03000069,1042.59997559,367.13000488,352.28356934,109.86000061,38.88000107,38.97999954,7.48000002,46.95999908,768.15002441,1180.17883301,329.92001343,656.72998047,234.27999878,49.50000000,217.52999878,937.00000000,210.50999451,87.72035217,73.83000183,43.30066299,11.68999958,203.52999878,157.81100464,99.66999817,45.81000137,131.53999329,25.95999908,130.03999329,18.65999985,182.98410034,9.59000015,76.73000336,52.15999985,394.76000977,421.57998657,17.20999908,117.79000092,40.91999817,305.86999512,158.11999512
2026-07-14,719.69000244,125.44999695,4.84999990,220.77999878,15.78999996,595.06372070,247.49000549,28.46999931,448.98001099,1773.34655762,68.81999969,143.47000122,389.10998535,243.39999390,256.03640747,161.50000000,63.22000122,236.17999268,7.92999983,79.94000244,70.37999725,29.95999908,220.58000183,20.89999962,1066.01000977,372.14999390,359.27908325,113.44999695,39.29000092,38.59000015,7.88999987,50.36000061,814.79998779,1150.89086914,346.10000610,661.03997803,229.57000732,50.79000092,222.44000244,983.11999512,194.08999634,88.87169647,73.52999878,42.41011429,11.69999981,211.80000305,161.56604004,104.66000366,46.24000168,127.94000244,25.55999947,133.72000122,18.95000076,177.13594055,9.73999977,78.80999756,53.16999817,396.17999268,420.39001465,18.19000053,120.16999817,41.84999847,303.57998657,158.42999268
2026-07-15,717.73999023,109.08999634,4.78000021,224.55999756,14.01000023,578.81103516,254.96000671,29.03000069,452.73001099,1812.92541504,66.30999756,141.22000122,394.27999878,239.38000488,257.71881104,167.21000671,65.69000244,226.74000549,7.46999979,77.12000275,70.58999634,30.93000031,223.82000732,20.00000000,1055.28002930,372.35000610,370.68176270,115.54000092,37.50999832,38.27999878,7.76000023,49.68000031,752.00000000,1154.97497559,335.42999268,681.30999756,231.96000671,49.45999908,206.25999451,904.28002930,199.50999451,88.43497467,73.68000031,42.32105637,11.25000000,212.50000000,159.24911499,109.12999725,45.68999863,132.49000549,24.89999962,133.75999451,18.27000046,177.01658630,9.35999966,76.19999695,52.20999908,394.45999146,419.48001099,17.30999947,121.37999725,40.11999893,304.57000732,160.22999573
2026-07-16,705.94000244,100.23999786,4.48999977,235.30999756,13.17500019,560.33081055,249.88999939,26.44000053,434.48001099,1782.56457520,55.00999832,149.28999329,374.45001221,206.72999573,251.38356018,160.49000549,60.63999939,207.97000122,6.71000004,72.91000366,70.66000366,30.87000084,211.92999268,20.31999969,1036.21997070,364.95999146,354.23229980,106.01999664,35.09999847,34.83000183,7.34000015,46.95999908,706.22998047,1167.49707031,320.95999146,664.53997803,226.22999573,45.45999908,188.30000305,853.20001221,171.77000427,88.68311310,74.34999847,44.10216141,10.38000011,207.39999390,153.44677734,106.84999847,41.70000076,124.20999908,22.09000015,134.44000244,16.92000008,169.68647766,8.44999981,67.34999847,50.38999939,391.05999756,409.73999023,15.90999985,119.30000305,36.93000031,294.10998535,152.55999756
2026-07-17,695.33001709,102.41000366,4.44000006,237.25000000,13.77000046,529.09417725,247.22999573,25.79000092,424.54000854,1745.32275391,57.79999924,142.19999695,370.82998657,214.96000671,252.00260925,157.11999512,60.45999908,202.67999268,6.40000010,73.20999908,67.33999634,28.96999931,211.99000549,20.71999931,1057.83996582,368.41000366,346.54724121,99.95999908,34.77999878,33.61999893,7.23000002,46.02999878,732.82000732,1177.42272949,313.29998779,646.01000977,229.33999634,45.24000168,188.67999268,848.95001221,177.71000671,88.13722229,68.94999695,43.30066299,10.11999989,202.80999756,154.71510315,103.09999847,41.11000061,126.41000366,22.46999931,132.38000488,16.72999954,170.85014343,8.44999981,67.62000275,50.77999878,380.83999634,398.36999512,15.64999962,123.95999908,38.15999985,289.55999756,155.44000244
2026-07-20,696.05999756,103.01999664,5.30999994,234.74000549,13.93000031,525.13848877,249.99000549,27.85000038,424.60000610,1736.77380371,57.41999817,142.60000610,378.16000366,197.05999756,253.11090088,160.42999268,65.44999695,212.07000732,6.21000004,73.05999756,64.13999939,30.42000008,205.30999756,20.46999931,1079.18005371,367.60000610,351.76388550,99.27999878,34.24000168,40.20000076,7.46999979,45.93999863,765.54998779,1145.25891113,306.76000977,645.84997559,227.88000488,45.70000076,194.94000244,865.46002197,182.61999512,87.34319305,67.59999847,43.01371002,10.07999992,203.27999878,154.57528687,100.23000336,41.50999832,121.37999725,22.14999962,134.85000610,16.71999931,169.39805603,8.60000038,65.73999786,50.97999954,369.57000732,402.29998779,15.22999954,125.51000214,39.43000031,291.67001343,157.99000549
2026-07-21,708.96997070,119.26000214,5.28000021,227.16000366,15.00000000,563.94696045,247.55000305,30.04999924,428.69000244,1799.18310547,63.34000015,148.83999634,386.50000000,226.25999451,261.81753540,175.85000610,71.08000183,223.86999512,6.34999990,79.58000183,65.58000183,31.48999977,206.05000305,20.72999954,1078.81005859,374.80999756,346.92700195,106.36000061,35.50999832,41.29000092,7.65999985,48.20999908,837.55999756,1173.72814941,322.00000000,643.80999756,247.08999634,46.29999924,207.96000671,970.82000732,216.91999817,87.27371216,68.66999817,42.50906372,10.63000011,207.28999329,160.46748352,105.66999817,44.13000107,127.05000305,23.10000038,132.66000366,17.79999924,172.56083679,9.42000008,69.12000275,53.08000183,378.92999268,424.60998535,15.80000019,128.85000610,43.02000046,304.50000000,162.33000183
2026-07-22,705.34997559,110.51999664,5.17999983,218.36000061,14.28999996,553.32830811,244.85000610,30.07999992,412.48001099,1799.53259277,61.95000076,150.35000610,396.80999756,218.22000122,274.47805786,166.11999512,66.16000366,228.27000427,6.51999998,82.63999939,62.75000000,30.04000092,208.86000061,20.45999908,985.03002930,379.11999512,341.87023926,104.48000336,34.68000031,41.27999878,7.63000011,47.88999939,829.70001221,1161.34582520,319.29000854,627.16998291,249.63999939,45.68000031,210.99000549,959.47998047,218.16000366,88.74266815,68.52999878,41.76693344,10.27999973,212.05999756,158.26040649,104.95999908,44.50000000,125.83999634,22.60000038,124.56999969,17.35000038,174.67930603,8.98999977,69.75000000,53.91999817,374.01000977,421.20999146,15.81999969,131.67999268,42.25000000,301.16000366,166.74000549
2026-07-23,691.96002197,112.01999664,5.11000013,212.16999817,14.18000031,562.19879150,233.66000366,29.88999939,398.85998535,1800.67114258,59.18000031,158.72999573,392.47000122,217.30000305,275.17700195,161.16000366,62.18000031,236.50000000,6.11000013,81.09999847,60.18999863,29.23999977,205.91999817,19.43000031,1031.18994141,371.51998901,317.48593140,101.58000183,34.06999969,40.58000183,7.53999996,49.43999863,833.64001465,1184.17309570,319.77999878,606.09997559,249.61999512,44.65000153,209.32000732,990.21002197,220.97000122,89.11982727,68.88999939,40.55974197,9.72999954,208.75999451,158.57000732,104.48999786,44.00000000,120.04000092,22.36000061,123.37000275,17.10000038,170.18377686,9.27999973,69.98999786,52.06000137,319.69000244,415.57998657,15.14000034,139.49000549,41.79999924,304.04000854,168.97999573
2026-07-24,684.22998047,100.15000153,4.76999998,225.11000061,13.34000015,535.67718506,232.11000061,27.19000053,391.98001099,1754.82043457,56.20000076,149.50999451,381.92001343,184.88999939,273.92892456,158.28999329,62.36000061,213.14999390,5.80999994,71.87999725,60.45999908,27.59000015,202.82000732,20.23999977,1014.75000000,371.89999390,319.53460693,94.91000366,32.84000015,37.06999969,6.92999983,47.34999847,762.98999023,1194.31860352,305.20999146,595.19000244,241.78999329,41.29999924,194.22999573,920.95001221,187.77000427,89.10990143,70.08999634,41.26229095,9.10000038,206.83999634,151.78999329,100.02999878,40.25000000,114.98999786,20.46999931,122.91999817,16.20999908,166.06617737,8.68999958,63.90999985,52.59000015,313.02999878,403.41000366,14.14999962,136.69000244,39.52000046,290.35998535,163.38000488
2026-07-27,682.11999512,97.81999969,4.94999981,237.75000000,13.35000038,516.33789062,231.38999939,26.37500000,412.73001099,1653.12207031,58.29000092,154.24000549,383.22000122,188.17999268,269.58557129,167.49000549,65.66999817,208.13999939,6.03999996,70.79000092,64.04000092,28.82999992,205.83000183,20.04000092,996.57000732,374.63000488,326.35021973,95.65000153,35.91999817,36.29000092,7.36999989,49.45000076,711.96002197,1195.81640625,291.60998535,593.86999512,230.39999390,43.13000107,189.16999817,900.20001221,187.88000488,88.16699982,70.40000153,41.69766998,9.27999973,196.50999451,149.28999329,103.73000336,41.81000137,119.90000153,21.00000000,131.52999878,19.51000023,169.11955261,8.82999992,66.94000244,52.93000031,309.22000122,399.08999634,14.93000031,124.76000214,38.15999985,287.60000610,157.08000183
2026-07-28,675.48999023,88.13999939,4.82000017,249.17999268,12.22999954,475.95104980,230.86000061,26.62000084,418.22000122,1582.94995117,56.54999924,156.35000610,380.91000366,166.83999634,259.42120361,167.89999390,64.31999969,192.27999878,5.65999985,67.30000305,66.06999969,27.54999924,202.58999634,20.79999924,943.38000488,369.36999512,333.49563599,92.76000214,33.88000107,33.93000031,7.26999998,48.63999939,651.92999268,1218.91333008,269.60998535,593.40997314,208.05999756,41.27999878,174.47000122,820.53002930,169.69000244,88.61363220,72.38999939,42.59811783,8.93000031,197.00999451,141.75000000,95.34999847,39.58000183,119.95999908,20.42000008,123.52999878,17.63500023,161.99832153,8.56999969,63.88999939,51.70000076,307.44000244,392.30999756,14.06000042,120.48999786,35.09999847,269.55999756,148.63999939
2026-07-29,661.72998047,76.51999664,4.48000002,263.42999268,10.94999981,435.98379517,226.64999390,23.21999931,399.45999146,1550.68994141,53.02999878,142.11999512,370.32000732,163.75000000,257.55407715,160.08999634,61.36000061,177.44999695,5.13000011,60.81999969,66.31999969,24.96999931,199.24000549,20.69000053,900.28002930,371.07998657,336.49371338,89.83999634,31.98999977,29.30999947,6.65000010,43.88000107,602.34997559,1208.28857422,252.35000610,585.60998535,178.03999329,38.09999847,163.39999390,739.00000000,148.22000122,87.79975891,73.62999725,42.76633453,8.40999985,190.00999451,133.61000061,92.66999817,36.84000015,117.73999786,19.46999931,123.00000000,16.18000031,154.83729553,7.78000021,58.59999847,51.77000046,298.32000732,374.67001343,13.06999969,129.30999756,32.22999954,223.03999329,142.80999756
2026-07-30,683.54998779,90.11000061,4.73999977,247.89999390,11.67000008,501.23400879,235.50000000,27.96999931,403.86999512,1651.43994141,58.43999863,146.57000732,387.83999634,207.11999512,263.15545654,163.58000183,64.23999786,201.08000183,5.55999994,73.90000153,61.43999863,25.80999947,206.00999451,21.54999924,981.97998047,377.16000366,333.44567871,86.59999847,35.77000046,38.25999832,7.23999977,46.16999817,693.23999023,1153.31726074,297.72000122,539.03002930,193.91000366,41.65999985,183.30000305,874.65997314,188.42999268,87.27371216,73.16999817,41.84609604,9.09000015,195.03999329,144.80000305,96.90000153,41.09000015,127.55999756,20.21999931,122.26000214,17.97999954,150.77938843,8.47000027,64.68000031,53.50000000,308.85000610,403.30999756,14.64999962,127.48000336,35.04999924,227.50000000,148.61999512
2026-07-31,687.98999023,94.31999969,4.63999987,250.41000366,11.06000042,507.12774658,271.57998657,27.38999939,395.89999390,1629.00000000,58.97999954,149.36999512,389.27999878,205.80999756,262.34671021,146.25999451,62.61000061,206.99000549,5.48999977,71.76999664,62.36000061,24.90999985,211.02999878,22.65999985,990.28997803,371.54000854,355.90124512,86.55999756,36.43999863,36.79999924,7.15000010,46.59999847,713.94000244,1147.19604492,293.01998901,556.71002197,201.05999756,41.36999893,187.55999756,823.03002930,190.41000366,86.27124786,71.70999908,41.27218246,9.14000034,200.75000000,153.83000183,89.87000275,38.83000183,129.86999512,20.47999954,123.05999756,18.07999992,146.81097412,8.61999989,64.94999695,52.36000061,311.20999146,404.25000000,14.94999981,129.16999817,36.95000076,241.57000732,148.19000244
